Name	gene_id	SAMN31934616	SAMN31934617	SAMN31934618	SAMN31934759	SAMN31934760	SAMN31934761
CHAD	CHAD	4.2529623829212	4.87839894472905	3.88449472199817	3.32758921998581	4.20066770756287	4.18583135914437
RSAD1	RSAD1	7.71815965475083	8.05631916323409	7.80179858895438	7.87585578200268	7.68644182427257	7.40744320950016
LOC119873429	LOC119873429	5.34859123863242	6.11691565643416	5.46410263212369	4.92494455152805	5.42949856885949	4.74412525293695
LOC480552	LOC480552	6.39412911025648	6.74533087647873	6.78442046678126	6.21809240657747	6.4126627520599	6.16888606742786
EPN3	EPN3	4.66616987855485	5.77266826536385	4.46678241162842	4.25388597803093	4.73465284655679	5.10115166806015
SPATA20	SPATA20	4.38357065644283	5.20084045300098	5.63372957279322	5.07756450084667	5.51859545317318	4.85545549729317
CACNA1G	CACNA1G	9.43847451238005	9.57534746257959	9.67264006075629	9.45903584413396	9.66338005941331	9.54294628976635
ABCC3	ABCC3	6.23020952013225	6.18109330340553	5.76128300985926	5.56457631879589	5.82841859077328	5.49421918065356
LOC111097377	LOC111097377	1.89140503468579	3.0646108915842	2.70212056667829	1.70479640004232	1.50094596072078	2.40596215273557
LOC111097378	LOC111097378	3.45108358514683	0	3.06064173081637	2.73326173104805	2.22050474214543	2.89720819130046
LUC7L3	LUC7L3	11.5389826902879	11.6233699952609	11.5786667619543	11.3934960078971	11.5777386281718	11.4507745205823
ANKRD40CL	ANKRD40CL	5.6889073241249	6.3014707981663	6.12607910155773	5.95455437716251	5.85146800535584	6.00951207298962
ANKRD40	ANKRD40	10.3828459962371	10.4300064945437	10.3329015841336	10.1141539976803	10.1165403056901	10.026036630839
SPAG9	SPAG9	13.6708050333156	13.8772308809655	13.7117251087685	13.7303091329604	13.6933511578898	13.7769380485113
LOC119873292	LOC119873292	3.040290969345	3.52650218324791	3.34756583656782	2.73326173104805	3.0567793222916	3.5545547884867
LOC119873293	LOC119873293	4.50333021502847	4.77128622546563	4.63611233653267	4.33689380897199	4.46259201745966	4.00446648010686
NME1	NME1	10.944817124474	10.7056504573291	10.8814408104539	10.841447543756	10.9144729983705	10.8715985536859
NME2	NME2	9.46453321011694	9.66597334153651	10.1445170593659	9.47744706237822	9.85804004977504	10.4857669509592
MBTD1	MBTD1	9.79451565033486	9.72277607064624	9.68556333293538	10.0859344152201	9.90286121326342	9.96837760875653
UTP18	UTP18	9.74373794798583	9.65471615802208	9.76989252435689	10.0556209196944	9.88202455495331	9.93866026721815
LOC111097382	LOC111097382	4.81247954042355	4.87839894472905	4.20481852540856	4.56061057208038	4.12701750534498	4.68506338742802
LOC106559265	LOC106559265	5.28316210209891	5.53140898433305	4.46678241162842	4.48982406929004	4.20066770756287	4.95880664052467
LOC609468	LOC609468	7.48344721306887	7.30194945593589	7.77181499615027	7.79007705440892	7.86694414793414	7.9618466573755
CA10	CA10	12.3107193100733	11.8821512878736	12.3323192338452	12.34139872391	12.3470630709978	12.3285816092329
LOC119879962	LOC119879962	4.2529623829212	4.3177548277386	3.97148589797494	0	2.69840673050282	3.26300105230088
LOC102151559	LOC102151559	7.12109980390397	6.85431643996797	7.05725375858714	7.00764798724095	6.50277346527524	6.96141276125274
LOC119873536	LOC119873536	3.040290969345	3.76851816751195	3.58678333161364	3.74728651492948	3.2073104051121	3.68085259192567
LOC102151848	LOC102151848	3.19059760788603	3.87582913359046	3.47212708378556	0	3.7878478409168	2.67239395043245
LOC111097385	LOC111097385	3.040290969345	0	1.90834744412231	0	2.47915442979673	2.67239395043245
LOC609509	LOC609509	7.14891486664884	7.20237959781042	7.09648932227199	7.33492466045121	7.55219871407191	7.5466645405548
TOM1L1	TOM1L1	9.79010646378957	9.27070369863424	9.72208561430956	9.21755813099163	9.29011427117521	9.21264159327085
STXBP4	STXBP4	9.89785130601488	9.98792002893999	9.9864027464677	10.3014787317142	10.123658338393	10.0408346913164
COX11	COX11	8.39675669387715	8.34016278973887	8.21670342644624	8.39966056530501	8.44984517700376	8.35663492589396
HLF	HLF	10.57876843395	11.3386090465391	10.7591667330597	10.8136401902723	10.5932446268725	10.5125551281445
LOC100684949	LOC100684949	4.38357065644283	4.15684456773072	4.40561465620167	4.33689380897199	3.96737691934727	4.09799702521179
MMD	MMD	13.1874595188435	13.1474077883704	13.4396622938756	13.5604423793907	13.5820215517809	13.6944104428587
